group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Means,ParSimd16,10000,,,95063333.0,ns,1152
Means,ParSimd16,10000,,,95859000.0,ns,1164
Means,ParSimd16,10000,,,98839167.0,ns,1176
Means,ParSimd16,10000,,,100275792.0,ns,1188
Means,ParSimd16,10000,,,103420666.0,ns,1200
Means,ParSimd16,100000,,,960167.0,ns,8
Means,ParSimd16,100000,,,1919917.0,ns,16
Means,ParSimd16,100000,,,3249292.0,ns,24
Means,ParSimd16,100000,,,3693833.0,ns,32
Means,ParSimd16,100000,,,4679541.0,ns,40
Means,ParSimd16,100000,,,5674208.0,ns,48
Means,ParSimd16,100000,,,7078292.0,ns,56
Means,ParSimd16,100000,,,8542250.0,ns,64
Means,ParSimd16,100000,,,8886875.0,ns,72
Means,ParSimd16,100000,,,10463917.0,ns,80
Means,ParSimd16,100000,,,10496625.0,ns,88
Means,ParSimd16,100000,,,11517125.0,ns,96
Means,ParSimd16,100000,,,13261084.0,ns,104
Means,ParSimd16,100000,,,14431042.0,ns,112
Means,ParSimd16,100000,,,15820250.0,ns,120
Means,ParSimd16,100000,,,16181209.0,ns,128
Means,ParSimd16,100000,,,17277042.0,ns,136
Means,ParSimd16,100000,,,17392000.0,ns,144
Means,ParSimd16,100000,,,19281500.0,ns,152
Means,ParSimd16,100000,,,20697041.0,ns,160
Means,ParSimd16,100000,,,21175625.0,ns,168
Means,ParSimd16,100000,,,22911417.0,ns,176
Means,ParSimd16,100000,,,23878833.0,ns,184
Means,ParSimd16,100000,,,24077292.0,ns,192
Means,ParSimd16,100000,,,24518291.0,ns,200
Means,ParSimd16,100000,,,26578459.0,ns,208
Means,ParSimd16,100000,,,27400792.0,ns,216
Means,ParSimd16,100000,,,29144000.0,ns,224
Means,ParSimd16,100000,,,28898291.0,ns,232
Means,ParSimd16,100000,,,28400375.0,ns,240
Means,ParSimd16,100000,,,30316708.0,ns,248
Means,ParSimd16,100000,,,33592250.0,ns,256
Means,ParSimd16,100000,,,34636417.0,ns,264
Means,ParSimd16,100000,,,34205584.0,ns,272
Means,ParSimd16,100000,,,36230500.0,ns,280
Means,ParSimd16,100000,,,35892292.0,ns,288
Means,ParSimd16,100000,,,39777417.0,ns,296
Means,ParSimd16,100000,,,38902458.0,ns,304
Means,ParSimd16,100000,,,40468125.0,ns,312
Means,ParSimd16,100000,,,40150125.0,ns,320
Means,ParSimd16,100000,,,41920083.0,ns,328
Means,ParSimd16,100000,,,43505125.0,ns,336
Means,ParSimd16,100000,,,43073292.0,ns,344
Means,ParSimd16,100000,,,46170250.0,ns,352
Means,ParSimd16,100000,,,43408083.0,ns,360
Means,ParSimd16,100000,,,47863916.0,ns,368
Means,ParSimd16,100000,,,46854041.0,ns,376
Means,ParSimd16,100000,,,48557375.0,ns,384
Means,ParSimd16,100000,,,47559375.0,ns,392
Means,ParSimd16,100000,,,49943667.0,ns,400
Means,ParSimd16,100000,,,49638667.0,ns,408
Means,ParSimd16,100000,,,50079791.0,ns,416
Means,ParSimd16,100000,,,53590583.0,ns,424
Means,ParSimd16,100000,,,52365750.0,ns,432
Means,ParSimd16,100000,,,56947958.0,ns,440
Means,ParSimd16,100000,,,57527958.0,ns,448
Means,ParSimd16,100000,,,55924042.0,ns,456
Means,ParSimd16,100000,,,58588791.0,ns,464
Means,ParSimd16,100000,,,60456875.0,ns,472
Means,ParSimd16,100000,,,58846584.0,ns,480
Means,ParSimd16,100000,,,60936834.0,ns,488
Means,ParSimd16,100000,,,62329333.0,ns,496
Means,ParSimd16,100000,,,61852291.0,ns,504
Means,ParSimd16,100000,,,65353292.0,ns,512
Means,ParSimd16,100000,,,63920625.0,ns,520
Means,ParSimd16,100000,,,65876083.0,ns,528
Means,ParSimd16,100000,,,66906125.0,ns,536
Means,ParSimd16,100000,,,67833750.0,ns,544
Means,ParSimd16,100000,,,70097333.0,ns,552
Means,ParSimd16,100000,,,72805542.0,ns,560
Means,ParSimd16,100000,,,71607292.0,ns,568
Means,ParSimd16,100000,,,72197167.0,ns,576
Means,ParSimd16,100000,,,75634792.0,ns,584
Means,ParSimd16,100000,,,74115917.0,ns,592
Means,ParSimd16,100000,,,76957834.0,ns,600
Means,ParSimd16,100000,,,79437709.0,ns,608
Means,ParSimd16,100000,,,77928000.0,ns,616
Means,ParSimd16,100000,,,81011000.0,ns,624
Means,ParSimd16,100000,,,79382542.0,ns,632
Means,ParSimd16,100000,,,82085792.0,ns,640
Means,ParSimd16,100000,,,82067750.0,ns,648
Means,ParSimd16,100000,,,82005500.0,ns,656
Means,ParSimd16,100000,,,84452542.0,ns,664
Means,ParSimd16,100000,,,83668166.0,ns,672
Means,ParSimd16,100000,,,82589583.0,ns,680
Means,ParSimd16,100000,,,84911791.0,ns,688
Means,ParSimd16,100000,,,85102167.0,ns,696
Means,ParSimd16,100000,,,88198125.0,ns,704
Means,ParSimd16,100000,,,86296292.0,ns,712
Means,ParSimd16,100000,,,88057292.0,ns,720
Means,ParSimd16,100000,,,93593833.0,ns,728
Means,ParSimd16,100000,,,93042917.0,ns,736
Means,ParSimd16,100000,,,92734583.0,ns,744
Means,ParSimd16,100000,,,95628875.0,ns,752
Means,ParSimd16,100000,,,97671542.0,ns,760
Means,ParSimd16,100000,,,94439125.0,ns,768
Means,ParSimd16,100000,,,98225292.0,ns,776
Means,ParSimd16,100000,,,99566209.0,ns,784
Means,ParSimd16,100000,,,103869834.0,ns,792
Means,ParSimd16,100000,,,103604375.0,ns,800
Means,ParSimd16,1000000,,,828208.0,ns,6
Means,ParSimd16,1000000,,,2092750.0,ns,12
Means,ParSimd16,1000000,,,3707458.0,ns,18
Means,ParSimd16,1000000,,,4213166.0,ns,24
Means,ParSimd16,1000000,,,5953708.0,ns,30
Means,ParSimd16,1000000,,,6971416.0,ns,36
Means,ParSimd16,1000000,,,8293250.0,ns,42
Means,ParSimd16,1000000,,,8803500.0,ns,48
Means,ParSimd16,1000000,,,9794500.0,ns,54
Means,ParSimd16,1000000,,,11687709.0,ns,60
Means,ParSimd16,1000000,,,12580792.0,ns,66
Means,ParSimd16,1000000,,,14777917.0,ns,72
Means,ParSimd16,1000000,,,14482667.0,ns,78
Means,ParSimd16,1000000,,,15587166.0,ns,84
Means,ParSimd16,1000000,,,17911208.0,ns,90
Means,ParSimd16,1000000,,,18918333.0,ns,96
Means,ParSimd16,1000000,,,20038875.0,ns,102
Means,ParSimd16,1000000,,,21090125.0,ns,108
Means,ParSimd16,1000000,,,20830000.0,ns,114
Means,ParSimd16,1000000,,,22233750.0,ns,120
Means,ParSimd16,1000000,,,24922083.0,ns,126
Means,ParSimd16,1000000,,,26736375.0,ns,132
Means,ParSimd16,1000000,,,25253375.0,ns,138
Means,ParSimd16,1000000,,,28504459.0,ns,144
Means,ParSimd16,1000000,,,28875334.0,ns,150
Means,ParSimd16,1000000,,,31123167.0,ns,156
Means,ParSimd16,1000000,,,32119417.0,ns,162
Means,ParSimd16,1000000,,,34890333.0,ns,168
Means,ParSimd16,1000000,,,34192708.0,ns,174
Means,ParSimd16,1000000,,,35125958.0,ns,180
Means,ParSimd16,1000000,,,36742917.0,ns,186
Means,ParSimd16,1000000,,,37171500.0,ns,192
Means,ParSimd16,1000000,,,38912542.0,ns,198
Means,ParSimd16,1000000,,,39992500.0,ns,204
Means,ParSimd16,1000000,,,41075458.0,ns,210
Means,ParSimd16,1000000,,,42098417.0,ns,216
Means,ParSimd16,1000000,,,44423333.0,ns,222
Means,ParSimd16,1000000,,,45575750.0,ns,228
Means,ParSimd16,1000000,,,45201792.0,ns,234
Means,ParSimd16,1000000,,,45912375.0,ns,240
Means,ParSimd16,1000000,,,48536041.0,ns,246
Means,ParSimd16,1000000,,,49981583.0,ns,252
Means,ParSimd16,1000000,,,51910041.0,ns,258
Means,ParSimd16,1000000,,,51687958.0,ns,264
Means,ParSimd16,1000000,,,51751375.0,ns,270
Means,ParSimd16,1000000,,,54565125.0,ns,276
Means,ParSimd16,1000000,,,55451042.0,ns,282
Means,ParSimd16,1000000,,,56382916.0,ns,288
Means,ParSimd16,1000000,,,59356166.0,ns,294
Means,ParSimd16,1000000,,,59713875.0,ns,300
Means,ParSimd16,1000000,,,62098250.0,ns,306
Means,ParSimd16,1000000,,,61336667.0,ns,312
Means,ParSimd16,1000000,,,62373209.0,ns,318
Means,ParSimd16,1000000,,,63218292.0,ns,324
Means,ParSimd16,1000000,,,62667458.0,ns,330
Means,ParSimd16,1000000,,,64134333.0,ns,336
Means,ParSimd16,1000000,,,65156833.0,ns,342
Means,ParSimd16,1000000,,,69273417.0,ns,348
Means,ParSimd16,1000000,,,63254709.0,ns,354
Means,ParSimd16,1000000,,,69691375.0,ns,360
Means,ParSimd16,1000000,,,70264375.0,ns,366
Means,ParSimd16,1000000,,,72789958.0,ns,372
Means,ParSimd16,1000000,,,74936500.0,ns,378
Means,ParSimd16,1000000,,,74659333.0,ns,384
Means,ParSimd16,1000000,,,73078834.0,ns,390
Means,ParSimd16,1000000,,,77436083.0,ns,396
Means,ParSimd16,1000000,,,78620458.0,ns,402
Means,ParSimd16,1000000,,,80479792.0,ns,408
Means,ParSimd16,1000000,,,81143667.0,ns,414
Means,ParSimd16,1000000,,,83365042.0,ns,420
Means,ParSimd16,1000000,,,81243417.0,ns,426
Means,ParSimd16,1000000,,,85096334.0,ns,432
Means,ParSimd16,1000000,,,88976125.0,ns,438
Means,ParSimd16,1000000,,,88178375.0,ns,444
Means,ParSimd16,1000000,,,89970917.0,ns,450
Means,ParSimd16,1000000,,,87414084.0,ns,456
Means,ParSimd16,1000000,,,91579041.0,ns,462
Means,ParSimd16,1000000,,,92227417.0,ns,468
Means,ParSimd16,1000000,,,93754917.0,ns,474
Means,ParSimd16,1000000,,,93573958.0,ns,480
Means,ParSimd16,1000000,,,96679792.0,ns,486
Means,ParSimd16,1000000,,,95801584.0,ns,492
Means,ParSimd16,1000000,,,94272959.0,ns,498
Means,ParSimd16,1000000,,,99905917.0,ns,504
Means,ParSimd16,1000000,,,97687750.0,ns,510
Means,ParSimd16,1000000,,,99599542.0,ns,516
Means,ParSimd16,1000000,,,103141875.0,ns,522
Means,ParSimd16,1000000,,,105173084.0,ns,528
Means,ParSimd16,1000000,,,103185667.0,ns,534
Means,ParSimd16,1000000,,,104696000.0,ns,540
Means,ParSimd16,1000000,,,109282542.0,ns,546
Means,ParSimd16,1000000,,,108373459.0,ns,552
Means,ParSimd16,1000000,,,105894583.0,ns,558
Means,ParSimd16,1000000,,,115964250.0,ns,564
Means,ParSimd16,1000000,,,113853959.0,ns,570
Means,ParSimd16,1000000,,,115911083.0,ns,576
Means,ParSimd16,1000000,,,112152041.0,ns,582
Means,ParSimd16,1000000,,,115911042.0,ns,588
Means,ParSimd16,1000000,,,118587542.0,ns,594
Means,ParSimd16,1000000,,,118598875.0,ns,600
Means,ParSimd16,10000000,,,1493042.0,ns,3
Means,ParSimd16,10000000,,,2713000.0,ns,6
Means,ParSimd16,10000000,,,3997875.0,ns,9
Means,ParSimd16,10000000,,,7132625.0,ns,12
Means,ParSimd16,10000000,,,8147334.0,ns,15
Means,ParSimd16,10000000,,,9506125.0,ns,18
Means,ParSimd16,10000000,,,9714292.0,ns,21
Means,ParSimd16,10000000,,,12309625.0,ns,24
Means,ParSimd16,10000000,,,13223084.0,ns,27
Means,ParSimd16,10000000,,,13058584.0,ns,30
Means,ParSimd16,10000000,,,15741375.0,ns,33
Means,ParSimd16,10000000,,,16918541.0,ns,36
Means,ParSimd16,10000000,,,19426041.0,ns,39
Means,ParSimd16,10000000,,,19451500.0,ns,42
Means,ParSimd16,10000000,,,21354375.0,ns,45
Means,ParSimd16,10000000,,,22459125.0,ns,48
Means,ParSimd16,10000000,,,25042667.0,ns,51
Means,ParSimd16,10000000,,,26305375.0,ns,54
Means,ParSimd16,10000000,,,26234958.0,ns,57
Means,ParSimd16,10000000,,,31660084.0,ns,60
Means,ParSimd16,10000000,,,29966334.0,ns,63
Means,ParSimd16,10000000,,,31279750.0,ns,66
Means,ParSimd16,10000000,,,33541334.0,ns,69
Means,ParSimd16,10000000,,,36130875.0,ns,72
Means,ParSimd16,10000000,,,35983917.0,ns,75
Means,ParSimd16,10000000,,,36426958.0,ns,78
Means,ParSimd16,10000000,,,37494041.0,ns,81
Means,ParSimd16,10000000,,,39276250.0,ns,84
Means,ParSimd16,10000000,,,41480416.0,ns,87
Means,ParSimd16,10000000,,,42046834.0,ns,90
Means,ParSimd16,10000000,,,43105625.0,ns,93
Means,ParSimd16,10000000,,,46578458.0,ns,96
Means,ParSimd16,10000000,,,47639667.0,ns,99
Means,ParSimd16,10000000,,,47156625.0,ns,102
Means,ParSimd16,10000000,,,48703000.0,ns,105
Means,ParSimd16,10000000,,,51002916.0,ns,108
Means,ParSimd16,10000000,,,53278583.0,ns,111
Means,ParSimd16,10000000,,,54596500.0,ns,114
Means,ParSimd16,10000000,,,54924916.0,ns,117
Means,ParSimd16,10000000,,,55643709.0,ns,120
Means,ParSimd16,10000000,,,58032042.0,ns,123
Means,ParSimd16,10000000,,,58108417.0,ns,126
Means,ParSimd16,10000000,,,61026667.0,ns,129
Means,ParSimd16,10000000,,,63595083.0,ns,132
Means,ParSimd16,10000000,,,62459709.0,ns,135
Means,ParSimd16,10000000,,,68111542.0,ns,138
Means,ParSimd16,10000000,,,68317333.0,ns,141
Means,ParSimd16,10000000,,,68602375.0,ns,144
Means,ParSimd16,10000000,,,70542583.0,ns,147
Means,ParSimd16,10000000,,,69178292.0,ns,150
Means,ParSimd16,10000000,,,69875833.0,ns,153
Means,ParSimd16,10000000,,,73255250.0,ns,156
Means,ParSimd16,10000000,,,75425625.0,ns,159
Means,ParSimd16,10000000,,,81563083.0,ns,162
Means,ParSimd16,10000000,,,77201333.0,ns,165
Means,ParSimd16,10000000,,,80717125.0,ns,168
Means,ParSimd16,10000000,,,79941875.0,ns,171
Means,ParSimd16,10000000,,,87366083.0,ns,174
Means,ParSimd16,10000000,,,81118916.0,ns,177
Means,ParSimd16,10000000,,,84594750.0,ns,180
Means,ParSimd16,10000000,,,85540416.0,ns,183
Means,ParSimd16,10000000,,,87126166.0,ns,186
Means,ParSimd16,10000000,,,91986666.0,ns,189
Means,ParSimd16,10000000,,,91924667.0,ns,192
Means,ParSimd16,10000000,,,94940417.0,ns,195
Means,ParSimd16,10000000,,,90513334.0,ns,198
Means,ParSimd16,10000000,,,97955708.0,ns,201
Means,ParSimd16,10000000,,,95827459.0,ns,204
Means,ParSimd16,10000000,,,96235667.0,ns,207
Means,ParSimd16,10000000,,,99877666.0,ns,210
Means,ParSimd16,10000000,,,100688334.0,ns,213
Means,ParSimd16,10000000,,,102535375.0,ns,216
Means,ParSimd16,10000000,,,106146625.0,ns,219
Means,ParSimd16,10000000,,,107906334.0,ns,222
Means,ParSimd16,10000000,,,105340167.0,ns,225
Means,ParSimd16,10000000,,,106667166.0,ns,228
Means,ParSimd16,10000000,,,109149291.0,ns,231
Means,ParSimd16,10000000,,,110788417.0,ns,234
Means,ParSimd16,10000000,,,114238500.0,ns,237
Means,ParSimd16,10000000,,,111890583.0,ns,240
Means,ParSimd16,10000000,,,115553875.0,ns,243
Means,ParSimd16,10000000,,,119433875.0,ns,246
Means,ParSimd16,10000000,,,120340166.0,ns,249
Means,ParSimd16,10000000,,,117669916.0,ns,252
Means,ParSimd16,10000000,,,120736416.0,ns,255
Means,ParSimd16,10000000,,,123665167.0,ns,258
Means,ParSimd16,10000000,,,120574167.0,ns,261
Means,ParSimd16,10000000,,,127180792.0,ns,264
Means,ParSimd16,10000000,,,130349958.0,ns,267
Means,ParSimd16,10000000,,,127788041.0,ns,270
Means,ParSimd16,10000000,,,129054417.0,ns,273
Means,ParSimd16,10000000,,,130281459.0,ns,276
Means,ParSimd16,10000000,,,131396625.0,ns,279
Means,ParSimd16,10000000,,,136842583.0,ns,282
Means,ParSimd16,10000000,,,134103334.0,ns,285
Means,ParSimd16,10000000,,,137344917.0,ns,288
Means,ParSimd16,10000000,,,137789750.0,ns,291
Means,ParSimd16,10000000,,,141256375.0,ns,294
Means,ParSimd16,10000000,,,138711250.0,ns,297
Means,ParSimd16,10000000,,,143090125.0,ns,300
Means,ParSimd16,100000000,,,51572875.0,ns,14
Means,ParSimd16,100000000,,,50967667.0,ns,14
Means,ParSimd16,100000000,,,48038334.0,ns,14
Means,ParSimd16,100000000,,,48497250.0,ns,14
Means,ParSimd16,100000000,,,50964167.0,ns,14
Means,ParSimd16,100000000,,,49609000.0,ns,14
Means,ParSimd16,100000000,,,50002125.0,ns,14
Means,ParSimd16,100000000,,,48782708.0,ns,14
Means,ParSimd16,100000000,,,49810792.0,ns,14
Means,ParSimd16,100000000,,,51576542.0,ns,14
Means,ParSimd16,100000000,,,49910458.0,ns,14
Means,ParSimd16,100000000,,,51447375.0,ns,14
Means,ParSimd16,100000000,,,51105750.0,ns,14
Means,ParSimd16,100000000,,,51447292.0,ns,14
Means,ParSimd16,100000000,,,49451750.0,ns,14
Means,ParSimd16,100000000,,,50458917.0,ns,14
Means,ParSimd16,100000000,,,50640833.0,ns,14
Means,ParSimd16,100000000,,,49078583.0,ns,14
Means,ParSimd16,100000000,,,49341333.0,ns,14
Means,ParSimd16,100000000,,,53140709.0,ns,14
Means,ParSimd16,100000000,,,49846625.0,ns,14
Means,ParSimd16,100000000,,,50124792.0,ns,14
Means,ParSimd16,100000000,,,49973708.0,ns,14
Means,ParSimd16,100000000,,,50007750.0,ns,14
Means,ParSimd16,100000000,,,49668625.0,ns,14
Means,ParSimd16,100000000,,,52120041.0,ns,14
Means,ParSimd16,100000000,,,50553125.0,ns,14
Means,ParSimd16,100000000,,,50195667.0,ns,14
Means,ParSimd16,100000000,,,49940916.0,ns,14
Means,ParSimd16,100000000,,,50138333.0,ns,14
Means,ParSimd16,100000000,,,49120291.0,ns,14
Means,ParSimd16,100000000,,,48956417.0,ns,14
Means,ParSimd16,100000000,,,50043458.0,ns,14
Means,ParSimd16,100000000,,,51222459.0,ns,14
Means,ParSimd16,100000000,,,50374500.0,ns,14
Means,ParSimd16,100000000,,,50736959.0,ns,14
Means,ParSimd16,100000000,,,51881084.0,ns,14
Means,ParSimd16,100000000,,,51643916.0,ns,14
Means,ParSimd16,100000000,,,50708042.0,ns,14
Means,ParSimd16,100000000,,,50913333.0,ns,14
Means,ParSimd16,100000000,,,51205167.0,ns,14
Means,ParSimd16,100000000,,,47213542.0,ns,14
Means,ParSimd16,100000000,,,48056958.0,ns,14
Means,ParSimd16,100000000,,,50317166.0,ns,14
Means,ParSimd16,100000000,,,51630917.0,ns,14
Means,ParSimd16,100000000,,,51321042.0,ns,14
Means,ParSimd16,100000000,,,50677000.0,ns,14
Means,ParSimd16,100000000,,,51202375.0,ns,14
Means,ParSimd16,100000000,,,51150542.0,ns,14
Means,ParSimd16,100000000,,,49469125.0,ns,14
Means,ParSimd16,100000000,,,50941333.0,ns,14
Means,ParSimd16,100000000,,,52395875.0,ns,14
Means,ParSimd16,100000000,,,49833208.0,ns,14
Means,ParSimd16,100000000,,,50171375.0,ns,14
Means,ParSimd16,100000000,,,49114709.0,ns,14
Means,ParSimd16,100000000,,,50079875.0,ns,14
Means,ParSimd16,100000000,,,50202333.0,ns,14
Means,ParSimd16,100000000,,,50509542.0,ns,14
Means,ParSimd16,100000000,,,52578167.0,ns,14
Means,ParSimd16,100000000,,,50908000.0,ns,14
Means,ParSimd16,100000000,,,51050708.0,ns,14
Means,ParSimd16,100000000,,,51101458.0,ns,14
Means,ParSimd16,100000000,,,49136792.0,ns,14
Means,ParSimd16,100000000,,,50796375.0,ns,14
Means,ParSimd16,100000000,,,51887708.0,ns,14
Means,ParSimd16,100000000,,,50830875.0,ns,14
Means,ParSimd16,100000000,,,48816416.0,ns,14
Means,ParSimd16,100000000,,,50716333.0,ns,14
Means,ParSimd16,100000000,,,51663541.0,ns,14
Means,ParSimd16,100000000,,,49504917.0,ns,14
Means,ParSimd16,100000000,,,51043708.0,ns,14
Means,ParSimd16,100000000,,,48813333.0,ns,14
Means,ParSimd16,100000000,,,51588166.0,ns,14
Means,ParSimd16,100000000,,,50009500.0,ns,14
Means,ParSimd16,100000000,,,48369167.0,ns,14
Means,ParSimd16,100000000,,,49477583.0,ns,14
Means,ParSimd16,100000000,,,50291375.0,ns,14
Means,ParSimd16,100000000,,,49106583.0,ns,14
Means,ParSimd16,100000000,,,50397625.0,ns,14
Means,ParSimd16,100000000,,,53249708.0,ns,14
Means,ParSimd16,100000000,,,49550125.0,ns,14
Means,ParSimd16,100000000,,,51383042.0,ns,14
Means,ParSimd16,100000000,,,49522208.0,ns,14
Means,ParSimd16,100000000,,,51318500.0,ns,14
Means,ParSimd16,100000000,,,49291125.0,ns,14
Means,ParSimd16,100000000,,,51325000.0,ns,14
Means,ParSimd16,100000000,,,50526041.0,ns,14
Means,ParSimd16,100000000,,,49888666.0,ns,14
Means,ParSimd16,100000000,,,49672291.0,ns,14
Means,ParSimd16,100000000,,,51035583.0,ns,14
Means,ParSimd16,100000000,,,49938083.0,ns,14
Means,ParSimd16,100000000,,,49613291.0,ns,14
Means,ParSimd16,100000000,,,50651125.0,ns,14
Means,ParSimd16,100000000,,,51509666.0,ns,14
Means,ParSimd16,100000000,,,50172875.0,ns,14
Means,ParSimd16,100000000,,,50556833.0,ns,14
Means,ParSimd16,100000000,,,51419542.0,ns,14
Means,ParSimd16,100000000,,,48426416.0,ns,14
Means,ParSimd16,100000000,,,48528250.0,ns,14
Means,ParSimd16,100000000,,,47432375.0,ns,14
Means,ParSimd32,10000,,,903458.0,ns,13
Means,ParSimd32,10000,,,2115208.0,ns,26
Means,ParSimd32,10000,,,3008667.0,ns,39
Means,ParSimd32,10000,,,3794792.0,ns,52
Means,ParSimd32,10000,,,4829916.0,ns,65
Means,ParSimd32,10000,,,5835542.0,ns,78
Means,ParSimd32,10000,,,6891791.0,ns,91
Means,ParSimd32,10000,,,7503750.0,ns,104
Means,ParSimd32,10000,,,8735500.0,ns,117
Means,ParSimd32,10000,,,9861667.0,ns,130
Means,ParSimd32,10000,,,10727000.0,ns,143
Means,ParSimd32,10000,,,12113583.0,ns,156
Means,ParSimd32,10000,,,12759917.0,ns,169
Means,ParSimd32,10000,,,13623375.0,ns,182
Means,ParSimd32,10000,,,15049500.0,ns,195
Means,ParSimd32,10000,,,16101625.0,ns,208
Means,ParSimd32,10000,,,17706834.0,ns,221
Means,ParSimd32,10000,,,17468875.0,ns,234
Means,ParSimd32,10000,,,20231750.0,ns,247
Means,ParSimd32,10000,,,20621375.0,ns,260
Means,ParSimd32,10000,,,21435083.0,ns,273
Means,ParSimd32,10000,,,23803291.0,ns,286
Means,ParSimd32,10000,,,22660750.0,ns,299
Means,ParSimd32,10000,,,23331875.0,ns,312
Means,ParSimd32,10000,,,25597333.0,ns,325
Means,ParSimd32,10000,,,26477916.0,ns,338
Means,ParSimd32,10000,,,27286875.0,ns,351
Means,ParSimd32,10000,,,28133792.0,ns,364
Means,ParSimd32,10000,,,28098666.0,ns,377
Means,ParSimd32,10000,,,30815458.0,ns,390
Means,ParSimd32,10000,,,31898834.0,ns,403
Means,ParSimd32,10000,,,32426250.0,ns,416
Means,ParSimd32,10000,,,33596292.0,ns,429
Means,ParSimd32,10000,,,34748167.0,ns,442
Means,ParSimd32,10000,,,35029500.0,ns,455
Means,ParSimd32,10000,,,35529708.0,ns,468
Means,ParSimd32,10000,,,37295167.0,ns,481
Means,ParSimd32,10000,,,36553084.0,ns,494
Means,ParSimd32,10000,,,37596167.0,ns,507
Means,ParSimd32,10000,,,40015125.0,ns,520
Means,ParSimd32,10000,,,41850875.0,ns,533
Means,ParSimd32,10000,,,41702167.0,ns,546
Means,ParSimd32,10000,,,43319541.0,ns,559
Means,ParSimd32,10000,,,44609125.0,ns,572
Means,ParSimd32,10000,,,44501667.0,ns,585
Means,ParSimd32,10000,,,48351667.0,ns,598
Means,ParSimd32,10000,,,46872708.0,ns,611
Means,ParSimd32,10000,,,47708750.0,ns,624
Means,ParSimd32,10000,,,48892750.0,ns,637
Means,ParSimd32,10000,,,50837375.0,ns,650
Means,ParSimd32,10000,,,51142292.0,ns,663
Means,ParSimd32,10000,,,50900750.0,ns,676
Means,ParSimd32,10000,,,53348458.0,ns,689
Means,ParSimd32,10000,,,53249750.0,ns,702
Means,ParSimd32,10000,,,55384458.0,ns,715
Means,ParSimd32,10000,,,57010875.0,ns,728
Means,ParSimd32,10000,,,58404042.0,ns,741
Means,ParSimd32,10000,,,59633583.0,ns,754
Means,ParSimd32,10000,,,60806166.0,ns,767
Means,ParSimd32,10000,,,59382250.0,ns,780
Means,ParSimd32,10000,,,60748834.0,ns,793
Means,ParSimd32,10000,,,60985042.0,ns,806
Means,ParSimd32,10000,,,61481333.0,ns,819
Means,ParSimd32,10000,,,62607458.0,ns,832
Means,ParSimd32,10000,,,65829125.0,ns,845
Means,ParSimd32,10000,,,67760375.0,ns,858
Means,ParSimd32,10000,,,68358541.0,ns,871
Means,ParSimd32,10000,,,68563750.0,ns,884
Means,ParSimd32,10000,,,69121542.0,ns,897
Means,ParSimd32,10000,,,71049875.0,ns,910
Means,ParSimd32,10000,,,73209542.0,ns,923
Means,ParSimd32,10000,,,71359167.0,ns,936
Means,ParSimd32,10000,,,72586084.0,ns,949
Means,ParSimd32,10000,,,76251834.0,ns,962
Means,ParSimd32,10000,,,75402875.0,ns,975
Means,ParSimd32,10000,,,76447208.0,ns,988
Means,ParSimd32,10000,,,78412250.0,ns,1001
Means,ParSimd32,10000,,,78143167.0,ns,1014
Means,ParSimd32,10000,,,80828375.0,ns,1027
Means,ParSimd32,10000,,,81288958.0,ns,1040
Means,ParSimd32,10000,,,83639917.0,ns,1053
Means,ParSimd32,10000,,,83326584.0,ns,1066
Means,ParSimd32,10000,,,83752250.0,ns,1079
Means,ParSimd32,10000,,,83448042.0,ns,1092
Means,ParSimd32,10000,,,85910000.0,ns,1105
Means,ParSimd32,10000,,,86615417.0,ns,1118
Means,ParSimd32,10000,,,86381333.0,ns,1131
Means,ParSimd32,10000,,,88927666.0,ns,1144
Means,ParSimd32,10000,,,89801166.0,ns,1157
Means,ParSimd32,10000,,,90490583.0,ns,1170
Means,ParSimd32,10000,,,93145791.0,ns,1183
Means,ParSimd32,10000,,,91957833.0,ns,1196
Means,ParSimd32,10000,,,92362334.0,ns,1209
Means,ParSimd32,10000,,,93653667.0,ns,1222
Means,ParSimd32,10000,,,95638458.0,ns,1235
Means,ParSimd32,10000,,,96502166.0,ns,1248
Means,ParSimd32,10000,,,96312291.0,ns,1261
Means,ParSimd32,10000,,,100725667.0,ns,1274
Means,ParSimd32,10000,,,100640042.0,ns,1287
Means,ParSimd32,10000,,,103363125.0,ns,1300
Means,ParSimd32,100000,,,1025000.0,ns,9
Means,ParSimd32,100000,,,1885542.0,ns,18
Means,ParSimd32,100000,,,3076709.0,ns,27
Means,ParSimd32,100000,,,3900333.0,ns,36
Means,ParSimd32,100000,,,4692542.0,ns,45
